Order,Item,Container,Position,Rotation
219,1,1,"(0, 0, 0)",False
219,2,3,"(0, 0, 0)",False
220,1,5,"(0, 0, 0)",False
220,2,5,"(0, 0, 0)",False
221,1,5,"(0, 0, 0)",False
221,2,4,"(0, 0, 0)",False
222,1,2,"(0, 0, 0)",False
222,2,6,"(0, 0, 0)",False
223,1,3,"(0, 0, 0)",False
223,2,0,"(0, 0, 0)",False
224,1,7,"(0, 0, 0)",False
224,2,5,"(0, 0, 0)",False
225,1,3,"(0, 0, 0)",False
225,2,0,"(0, 0, 0)",False
226,1,6,"(0, 0, 0)",False
226,2,2,"(0, 0, 0)",False
227,1,3,"(0, 0, 0)",False
227,2,6,"(0, 0, 0)",False
228,1,0,"(0, 0, 0)",False
228,2,0,"(0, 0, 0)",False
229,1,6,"(0, 0, 0)",False
229,2,1,"(0, 0, 0)",False
230,1,7,"(0, 0, 0)",False
230,2,1,"(0, 0, 0)",False
231,1,3,"(0, 0, 0)",False
231,2,0,"(0, 0, 0)",False
232,1,4,"(0, 0, 0)",False
232,2,6,"(0, 0, 0)",False
232,3,2,"(0, 0, 0)",False
232,4,1,"(0, 0, 0)",False
233,1,1,"(0, 0, 0)",False
233,2,5,"(0, 0, 0)",False
234,1,4,"(0, 0, 0)",False
234,2,0,"(0, 0, 0)",False
234,3,7,"(0, 0, 0)",False
235,1,5,"(0, 0, 0)",False
235,2,2,"(0, 0, 0)",False
236,1,5,"(0, 0, 0)",False
236,2,5,"(0, 0, 0)",False
236,3,0,"(0, 0, 0)",False
236,4,2,"(0, 0, 0)",False
237,1,7,"(0, 0, 0)",False
237,2,3,"(0, 0, 0)",False
237,3,6,"(0, 0, 0)",False
238,1,6,"(0, 0, 0)",False
238,2,4,"(0, 0, 0)",False
238,3,4,"(0, 0, 0)",False
238,4,1,"(0, 0, 0)",False
239,1,2,"(0, 0, 0)",False
239,2,4,"(0, 0, 0)",False
240,1,5,"(0, 0, 0)",False
240,2,5,"(0, 0, 0)",False
240,3,1,"(0, 0, 0)",False
241,1,2,"(0, 0, 0)",False
241,2,3,"(0, 0, 0)",False
241,3,0,"(0, 0, 0)",False
241,4,3,"(0, 0, 0)",False
241,5,1,"(0, 0, 0)",False
242,1,4,"(0, 0, 0)",False
242,2,2,"(0, 0, 0)",False
242,3,3,"(0, 0, 0)",False
242,4,5,"(0, 0, 0)",False
242,5,5,"(0, 0, 0)",False
243,1,2,"(0, 0, 0)",False
243,2,6,"(0, 0, 0)",False
243,3,5,"(0, 0, 0)",False
243,4,3,"(0, 0, 0)",False
244,1,3,"(0, 0, 0)",False
244,2,5,"(0, 0, 0)",False
245,1,5,"(0, 0, 0)",False
245,2,5,"(0, 0, 0)",False
245,3,7,"(0, 0, 0)",False
246,1,0,"(0, 0, 0)",False
246,2,4,"(0, 0, 0)",False
246,3,2,"(0, 0, 0)",False
246,4,1,"(0, 0, 0)",False
247,1,2,"(0, 0, 0)",False
247,2,4,"(0, 0, 0)",False
247,3,5,"(0, 0, 0)",False
248,1,4,"(0, 0, 0)",False
248,2,0,"(0, 0, 0)",False
249,1,3,"(0, 0, 0)",False
249,2,0,"(0, 0, 0)",False
250,1,6,"(0, 0, 0)",False
250,2,3,"(0, 0, 0)",False
250,3,0,"(0, 0, 0)",False
251,1,7,"(0, 0, 0)",False
251,2,0,"(0, 0, 0)",False
252,1,0,"(0, 0, 0)",False
252,2,2,"(0, 0, 0)",False
253,1,0,"(0, 0, 0)",False
253,2,3,"(0, 0, 0)",False
254,1,4,"(0, 0, 0)",False
254,2,3,"(0, 0, 0)",False
254,3,6,"(0, 0, 0)",False
255,1,1,"(0, 0, 0)",False
255,2,2,"(0, 0, 0)",False
256,1,2,"(0, 0, 0)",False
256,2,7,"(0, 0, 0)",False
256,3,2,"(0, 0, 0)",False
256,4,2,"(0, 0, 0)",False
256,5,5,"(0, 0, 0)",False
257,1,5,"(0, 0, 0)",False
257,2,0,"(0, 0, 0)",False
258,1,3,"(0, 0, 0)",False
258,2,7,"(0, 0, 0)",False
259,1,7,"(0, 0, 0)",False
259,2,3,"(0, 0, 0)",False
259,3,3,"(0, 0, 0)",False
259,4,6,"(0, 0, 0)",False
259,5,5,"(0, 0, 0)",False
260,1,1,"(0, 0, 0)",False
260,2,5,"(0, 0, 0)",False
261,1,2,"(0, 0, 0)",False
261,2,3,"(0, 0, 0)",False
261,3,7,"(0, 0, 0)",False
261,4,0,"(0, 0, 0)",False
261,5,2,"(0, 0, 0)",False
262,1,2,"(0, 0, 0)",False
262,2,6,"(0, 0, 0)",False
262,3,1,"(0, 0, 0)",False
262,4,3,"(0, 0, 0)",False
262,5,3,"(0, 0, 0)",False
262,6,6,"(0, 0, 0)",False
262,7,4,"(0, 0, 0)",False
263,1,2,"(0, 0, 0)",False
263,2,7,"(0, 0, 0)",False
264,1,0,"(0, 0, 0)",False
264,2,0,"(0, 0, 0)",False
265,1,6,"(0, 0, 0)",False
265,2,3,"(0, 0, 0)",False
266,1,0,"(0, 0, 0)",False
266,2,7,"(0, 0, 0)",False
266,3,6,"(0, 0, 0)",False
267,1,7,"(0, 0, 0)",False
267,2,0,"(0, 0, 0)",False
267,3,7,"(0, 0, 0)",False
268,1,3,"(0, 0, 0)",False
268,2,6,"(0, 0, 0)",False
269,1,2,"(0, 0, 0)",False
269,2,7,"(0, 0, 0)",False
270,1,3,"(0, 0, 0)",False
270,2,5,"(0, 0, 0)",False
271,1,1,"(0, 0, 0)",False
271,2,0,"(0, 0, 0)",False
272,1,5,"(0, 0, 0)",False
272,2,2,"(0, 0, 0)",False
272,3,1,"(0, 0, 0)",False
273,1,0,"(0, 0, 0)",False
273,2,6,"(0, 0, 0)",False
273,3,7,"(0, 0, 0)",False
273,4,2,"(0, 0, 0)",False
274,1,1,"(0, 0, 0)",False
274,2,5,"(0, 0, 0)",False
275,1,5,"(0, 0, 0)",False
275,2,5,"(0, 0, 0)",False
275,3,4,"(0, 0, 0)",False
275,4,0,"(0, 0, 0)",False
276,1,7,"(0, 0, 0)",False
276,2,0,"(0, 0, 0)",False
276,3,7,"(0, 0, 0)",False
277,1,2,"(0, 0, 0)",False
277,2,7,"(0, 0, 0)",False
278,1,0,"(0, 0, 0)",False
278,2,5,"(0, 0, 0)",False
278,3,7,"(0, 0, 0)",False
279,1,3,"(0, 0, 0)",False
279,2,5,"(0, 0, 0)",False
279,3,6,"(0, 0, 0)",False
280,1,4,"(0, 0, 0)",False
280,2,0,"(0, 0, 0)",False
280,3,7,"(0, 0, 0)",False
281,1,0,"(0, 0, 0)",False
281,2,7,"(0, 0, 0)",False
281,3,2,"(0, 0, 0)",False
282,1,3,"(0, 0, 0)",False
282,2,6,"(0, 0, 0)",False
283,1,7,"(0, 0, 0)",False
283,2,4,"(0, 0, 0)",False
284,1,3,"(0, 0, 0)",False
284,2,7,"(0, 0, 0)",False
285,1,1,"(0, 0, 0)",False
285,2,0,"(0, 0, 0)",False
286,1,6,"(0, 0, 0)",False
286,2,6,"(0, 0, 0)",False
286,3,3,"(0, 0, 0)",False
287,1,2,"(0, 0, 0)",False
287,2,0,"(0, 0, 0)",False
287,3,2,"(0, 0, 0)",False
287,4,6,"(0, 0, 0)",False
288,1,7,"(0, 0, 0)",False
288,2,3,"(0, 0, 0)",False
288,3,3,"(0, 0, 0)",False
289,1,7,"(0, 0, 0)",False
289,2,2,"(0, 0, 0)",False
289,3,3,"(0, 0, 0)",False
290,1,4,"(0, 0, 0)",False
290,2,2,"(0, 0, 0)",False
290,3,0,"(0, 0, 0)",False
290,4,6,"(0, 0, 0)",False
291,1,2,"(0, 0, 0)",False
291,2,3,"(0, 0, 0)",False
292,1,2,"(0, 0, 0)",False
292,2,3,"(0, 0, 0)",False
292,3,7,"(0, 0, 0)",False
293,1,2,"(0, 0, 0)",False
293,2,7,"(0, 0, 0)",False
294,1,3,"(0, 0, 0)",False
294,2,3,"(0, 0, 0)",False
295,1,5,"(0, 0, 0)",False
295,2,4,"(0, 0, 0)",False
296,1,5,"(0, 0, 0)",False
296,2,2,"(0, 0, 0)",False
296,3,0,"(0, 0, 0)",False
297,1,2,"(0, 0, 0)",False
297,2,1,"(0, 0, 0)",False
297,3,4,"(0, 0, 0)",False
298,1,2,"(0, 0, 0)",False
298,2,1,"(0, 0, 0)",False
299,1,2,"(0, 0, 0)",False
299,2,5,"(0, 0, 0)",False
300,1,3,"(0, 0, 0)",False
300,2,1,"(0, 0, 0)",False
301,1,3,"(0, 0, 0)",False
301,2,6,"(0, 0, 0)",False
302,1,4,"(0, 0, 0)",False
302,2,7,"(0, 0, 0)",False
302,3,3,"(0, 0, 0)",False
303,1,5,"(0, 0, 0)",False
303,2,6,"(0, 0, 0)",False
304,1,6,"(0, 0, 0)",False
304,2,2,"(0, 0, 0)",False
305,1,3,"(0, 0, 0)",False
305,2,6,"(0, 0, 0)",False
306,1,5,"(0, 0, 0)",False
306,2,1,"(0, 0, 0)",False
307,1,7,"(0, 0, 0)",False
307,2,3,"(0, 0, 0)",False
308,1,5,"(0, 0, 0)",False
308,2,3,"(0, 0, 0)",False
309,1,3,"(0, 0, 0)",False
309,2,2,"(0, 0, 0)",False
310,1,7,"(0, 0, 0)",False
310,2,3,"(0, 0, 0)",False
311,1,0,"(0, 0, 0)",False
311,2,2,"(0, 0, 0)",False
311,3,2,"(0, 0, 0)",False
311,4,6,"(0, 0, 0)",False
311,5,4,"(0, 0, 0)",False
312,1,0,"(0, 0, 0)",False
312,2,2,"(0, 0, 0)",False
312,3,7,"(0, 0, 0)",False
312,4,0,"(0, 0, 0)",False
312,5,2,"(0, 0, 0)",False
313,1,6,"(0, 0, 0)",False
313,2,4,"(0, 0, 0)",False
314,1,6,"(0, 0, 0)",False
314,2,3,"(0, 0, 0)",False
314,3,6,"(0, 0, 0)",False
315,1,3,"(0, 0, 0)",False
315,2,0,"(0, 0, 0)",False
315,3,7,"(0, 0, 0)",False
315,4,0,"(0, 0, 0)",False
316,1,5,"(0, 0, 0)",False
316,2,4,"(0, 0, 0)",False
317,1,6,"(0, 0, 0)",False
317,2,3,"(0, 0, 0)",False
318,1,5,"(0, 0, 0)",False
318,2,3,"(0, 0, 0)",False
319,1,5,"(0, 0, 0)",False
319,2,7,"(0, 0, 0)",False
319,3,0,"(0, 0, 0)",False
319,4,1,"(0, 0, 0)",False
320,1,5,"(0, 0, 0)",False
320,2,2,"(0, 0, 0)",False
321,1,1,"(0, 0, 0)",False
321,2,3,"(0, 0, 0)",False
322,1,6,"(0, 0, 0)",False
322,2,3,"(0, 0, 0)",False
322,3,1,"(0, 0, 0)",False
323,1,3,"(0, 0, 0)",False
323,2,1,"(0, 0, 0)",False
324,1,0,"(0, 0, 0)",False
324,2,7,"(0, 0, 0)",False
325,1,7,"(0, 0, 0)",False
325,2,1,"(0, 0, 0)",False
326,1,0,"(0, 0, 0)",False
326,2,3,"(0, 0, 0)",False
327,1,5,"(0, 0, 0)",False
327,2,1,"(0, 0, 0)",False
328,1,2,"(0, 0, 0)",False
328,2,0,"(0, 0, 0)",False
329,1,5,"(0, 0, 0)",False
329,2,7,"(0, 0, 0)",False
330,1,1,"(0, 0, 0)",False
330,2,1,"(0, 0, 0)",False
331,1,4,"(0, 0, 0)",False
331,2,1,"(0, 0, 0)",False
332,1,5,"(0, 0, 0)",False
332,2,6,"(0, 0, 0)",False
333,1,4,"(0, 0, 0)",False
333,2,1,"(0, 0, 0)",False
334,1,1,"(0, 0, 0)",False
334,2,3,"(0, 0, 0)",False
335,1,4,"(0, 0, 0)",False
335,2,7,"(0, 0, 0)",False
336,1,4,"(0, 0, 0)",False
336,2,4,"(0, 0, 0)",False
336,3,7,"(0, 0, 0)",False
336,4,6,"(0, 0, 0)",False
336,5,0,"(0, 0, 0)",False
337,1,1,"(0, 0, 0)",False
337,2,3,"(0, 0, 0)",False
338,1,4,"(0, 0, 0)",False
338,2,1,"(0, 0, 0)",False
338,3,7,"(0, 0, 0)",False
338,4,0,"(0, 0, 0)",False
339,1,5,"(0, 0, 0)",False
339,2,1,"(0, 0, 0)",False
340,1,2,"(0, 0, 0)",False
340,2,6,"(0, 0, 0)",False
340,3,6,"(0, 0, 0)",False
340,4,3,"(0, 0, 0)",False
341,1,7,"(0, 0, 0)",False
341,2,6,"(0, 0, 0)",False
342,1,6,"(0, 0, 0)",False
342,2,3,"(0, 0, 0)",False
342,3,0,"(0, 0, 0)",False
342,4,7,"(0, 0, 0)",False
343,1,5,"(0, 0, 0)",False
343,2,0,"(0, 0, 0)",False
343,3,7,"(0, 0, 0)",False
343,4,7,"(0, 0, 0)",False
344,1,6,"(0, 0, 0)",False
344,2,4,"(0, 0, 0)",False
344,3,7,"(0, 0, 0)",False
344,4,3,"(0, 0, 0)",False
345,1,6,"(0, 0, 0)",False
345,2,4,"(0, 0, 0)",False
345,3,6,"(0, 0, 0)",False
346,1,2,"(0, 0, 0)",False
346,2,1,"(0, 0, 0)",False
346,3,3,"(0, 0, 0)",False
347,1,4,"(0, 0, 0)",False
347,2,3,"(0, 0, 0)",False
347,3,2,"(0, 0, 0)",False
347,4,2,"(0, 0, 0)",False
348,1,6,"(0, 0, 0)",False
348,2,1,"(0, 0, 0)",False
348,3,1,"(0, 0, 0)",False
348,4,0,"(0, 0, 0)",False
349,1,0,"(0, 0, 0)",False
349,2,1,"(0, 0, 0)",False
349,3,0,"(0, 0, 0)",False
350,1,1,"(0, 0, 0)",False
350,2,7,"(0, 0, 0)",False
350,3,5,"(0, 0, 0)",False
351,1,5,"(0, 0, 0)",False
351,2,0,"(0, 0, 0)",False
351,3,0,"(0, 0, 0)",False
351,4,2,"(0, 0, 0)",False
352,1,3,"(0, 0, 0)",False
352,2,2,"(0, 0, 0)",False
352,3,7,"(0, 0, 0)",False
352,4,7,"(0, 0, 0)",False
353,1,1,"(0, 0, 0)",False
353,2,3,"(0, 0, 0)",False
353,3,0,"(0, 0, 0)",False
353,4,6,"(0, 0, 0)",False
354,1,6,"(0, 0, 0)",False
354,2,0,"(0, 0, 0)",False
354,3,0,"(0, 0, 0)",False
354,4,2,"(0, 0, 0)",False
355,1,6,"(0, 0, 0)",False
355,2,1,"(0, 0, 0)",False
355,3,3,"(0, 0, 0)",False
355,4,5,"(0, 0, 0)",False
356,1,2,"(0, 0, 0)",False
356,2,4,"(0, 0, 0)",False
356,3,6,"(0, 0, 0)",False
356,4,4,"(0, 0, 0)",False
357,1,6,"(0, 0, 0)",False
357,2,7,"(0, 0, 0)",False
358,1,6,"(0, 0, 0)",False
358,2,3,"(0, 0, 0)",False
359,1,4,"(0, 0, 0)",False
359,2,5,"(0, 0, 0)",False
359,3,2,"(0, 0, 0)",False
359,4,4,"(0, 0, 0)",False
360,1,2,"(0, 0, 0)",False
360,2,4,"(0, 0, 0)",False
361,1,5,"(0, 0, 0)",False
361,2,4,"(0, 0, 0)",False
361,3,7,"(0, 0, 0)",False
361,4,0,"(0, 0, 0)",False
362,1,3,"(0, 0, 0)",False
362,2,2,"(0, 0, 0)",False
362,3,6,"(0, 0, 0)",False
362,4,2,"(0, 0, 0)",False
363,1,7,"(0, 0, 0)",False
363,2,7,"(0, 0, 0)",False
363,3,2,"(0, 0, 0)",False
363,4,0,"(0, 0, 0)",False
364,1,6,"(0, 0, 0)",False
364,2,1,"(0, 0, 0)",False
365,1,0,"(0, 0, 0)",False
365,2,5,"(0, 0, 0)",False
366,1,5,"(0, 0, 0)",False
366,2,0,"(0, 0, 0)",False
367,1,0,"(0, 0, 0)",False
367,2,0,"(0, 0, 0)",False
367,3,6,"(0, 0, 0)",False
367,4,0,"(0, 0, 0)",False
368,1,6,"(0, 0, 0)",False
368,2,6,"(0, 0, 0)",False
369,1,1,"(0, 0, 0)",False
369,2,2,"(0, 0, 0)",False
369,3,6,"(0, 0, 0)",False
369,4,6,"(0, 0, 0)",False
370,1,1,"(0, 0, 0)",False
370,2,5,"(0, 0, 0)",False
370,3,3,"(0, 0, 0)",False
371,1,1,"(0, 0, 0)",False
371,2,4,"(0, 0, 0)",False
371,3,1,"(0, 0, 0)",False
371,4,2,"(0, 0, 0)",False
372,1,2,"(0, 0, 0)",False
372,2,6,"(0, 0, 0)",False
373,1,4,"(0, 0, 0)",False
373,2,6,"(0, 0, 0)",False
374,1,0,"(0, 0, 0)",False
374,2,7,"(0, 0, 0)",False
375,1,6,"(0, 0, 0)",False
375,2,2,"(0, 0, 0)",False
376,1,7,"(0, 0, 0)",False
376,2,1,"(0, 0, 0)",False
377,1,1,"(0, 0, 0)",False
377,2,1,"(0, 0, 0)",False
377,3,6,"(0, 0, 0)",False
377,4,0,"(0, 0, 0)",False
378,1,1,"(0, 0, 0)",False
378,2,0,"(0, 0, 0)",False
378,3,3,"(0, 0, 0)",False
379,1,4,"(0, 0, 0)",False
379,2,7,"(0, 0, 0)",False
379,3,5,"(0, 0, 0)",False
379,4,4,"(0, 0, 0)",False
379,5,7,"(0, 0, 0)",False
380,1,6,"(0, 0, 0)",False
380,2,7,"(0, 0, 0)",False
380,3,2,"(0, 0, 0)",False
380,4,4,"(0, 0, 0)",False
380,5,4,"(0, 0, 0)",False
380,6,1,"(0, 0, 0)",False
381,1,2,"(0, 0, 0)",False
381,2,0,"(0, 0, 0)",False
381,3,1,"(0, 0, 0)",False
382,1,3,"(0, 0, 0)",False
382,2,7,"(0, 0, 0)",False
383,1,5,"(0, 0, 0)",False
383,2,1,"(0, 0, 0)",False
383,3,5,"(0, 0, 0)",False
384,1,2,"(0, 0, 0)",False
384,2,5,"(0, 0, 0)",False
384,3,2,"(0, 0, 0)",False
384,4,4,"(0, 0, 0)",False
384,5,6,"(0, 0, 0)",False
385,1,3,"(0, 0, 0)",False
385,2,0,"(0, 0, 0)",False
385,3,1,"(0, 0, 0)",False
386,1,2,"(0, 0, 0)",False
386,2,7,"(0, 0, 0)",False
387,1,3,"(0, 0, 0)",False
387,2,2,"(0, 0, 0)",False
387,3,0,"(0, 0, 0)",False
387,4,1,"(0, 0, 0)",False
387,5,5,"(0, 0, 0)",False
387,6,3,"(0, 0, 0)",False
387,7,6,"(0, 0, 0)",False
388,1,5,"(0, 0, 0)",False
388,2,4,"(0, 0, 0)",False
388,3,3,"(0, 0, 0)",False
389,1,0,"(0, 0, 0)",False
389,2,2,"(0, 0, 0)",False
389,3,2,"(0, 0, 0)",False
390,1,0,"(0, 0, 0)",False
390,2,4,"(0, 0, 0)",False
391,1,0,"(0, 0, 0)",False
391,2,1,"(0, 0, 0)",False
391,3,4,"(0, 0, 0)",False
392,1,4,"(0, 0, 0)",False
392,2,7,"(0, 0, 0)",False
393,1,1,"(0, 0, 0)",False
393,2,5,"(0, 0, 0)",False
394,1,6,"(0, 0, 0)",False
394,2,5,"(0, 0, 0)",False
394,3,2,"(0, 0, 0)",False
395,1,5,"(0, 0, 0)",False
395,2,1,"(0, 0, 0)",False
395,3,1,"(0, 0, 0)",False
395,4,7,"(0, 0, 0)",False
395,5,6,"(0, 0, 0)",False
395,6,2,"(0, 0, 0)",False
396,1,2,"(0, 0, 0)",False
396,2,6,"(0, 0, 0)",False
396,3,2,"(0, 0, 0)",False
397,1,1,"(0, 0, 0)",False
397,2,2,"(0, 0, 0)",False
398,1,6,"(0, 0, 0)",False
398,2,2,"(0, 0, 0)",False
399,1,4,"(0, 0, 0)",False
399,2,1,"(0, 0, 0)",False
399,3,3,"(0, 0, 0)",False
400,1,1,"(0, 0, 0)",False
400,2,2,"(0, 0, 0)",False
400,3,7,"(0, 0, 0)",False
400,4,3,"(0, 0, 0)",False
400,5,6,"(0, 0, 0)",False
400,6,2,"(0, 0, 0)",False
401,1,6,"(0, 0, 0)",False
401,2,3,"(0, 0, 0)",False
402,1,6,"(0, 0, 0)",False
402,2,2,"(0, 0, 0)",False
403,1,3,"(0, 0, 0)",False
403,2,6,"(0, 0, 0)",False
403,3,6,"(0, 0, 0)",False
404,1,3,"(0, 0, 0)",False
404,2,2,"(0, 0, 0)",False
404,3,1,"(0, 0, 0)",False
404,4,0,"(0, 0, 0)",False
404,5,6,"(0, 0, 0)",False
404,6,0,"(0, 0, 0)",False
405,1,4,"(0, 0, 0)",False
405,2,6,"(0, 0, 0)",False
406,1,3,"(0, 0, 0)",False
406,2,0,"(0, 0, 0)",False
406,3,7,"(0, 0, 0)",False
407,1,1,"(0, 0, 0)",False
407,2,2,"(0, 0, 0)",False
408,1,3,"(0, 0, 0)",False
408,2,4,"(0, 0, 0)",False
408,3,6,"(0, 0, 0)",False
409,1,1,"(0, 0, 0)",False
409,2,2,"(0, 0, 0)",False
410,1,5,"(0, 0, 0)",False
410,2,6,"(0, 0, 0)",False
410,3,5,"(0, 0, 0)",False
411,1,6,"(0, 0, 0)",False
411,2,0,"(0, 0, 0)",False
412,1,1,"(0, 0, 0)",False
412,2,6,"(0, 0, 0)",False
413,1,7,"(0, 0, 0)",False
413,2,7,"(0, 0, 0)",False
413,3,0,"(0, 0, 0)",False
413,4,5,"(0, 0, 0)",False
413,5,7,"(0, 0, 0)",False
413,6,5,"(0, 0, 0)",False
413,7,0,"(0, 0, 0)",False
413,8,3,"(0, 0, 0)",False
413,9,1,"(0, 0, 0)",False
414,1,3,"(0, 0, 0)",False
414,2,5,"(0, 0, 0)",False
415,1,2,"(0, 0, 0)",False
415,2,7,"(0, 0, 0)",False
416,1,6,"(0, 0, 0)",False
416,2,6,"(0, 0, 0)",False
417,1,2,"(0, 0, 0)",False
417,2,3,"(0, 0, 0)",False
418,1,4,"(0, 0, 0)",False
418,2,5,"(0, 0, 0)",False
419,1,6,"(0, 0, 0)",False
419,2,6,"(0, 0, 0)",False
420,1,5,"(0, 0, 0)",False
420,2,0,"(0, 0, 0)",False
421,1,0,"(0, 0, 0)",False
421,2,4,"(0, 0, 0)",False
421,3,3,"(0, 0, 0)",False
421,4,0,"(0, 0, 0)",False
422,1,1,"(0, 0, 0)",False
422,2,7,"(0, 0, 0)",False
423,1,3,"(0, 0, 0)",False
423,2,3,"(0, 0, 0)",False
424,1,5,"(0, 0, 0)",False
424,2,1,"(0, 0, 0)",False
425,1,7,"(0, 0, 0)",False
425,2,4,"(0, 0, 0)",False
425,3,7,"(0, 0, 0)",False
426,1,3,"(0, 0, 0)",False
426,2,5,"(0, 0, 0)",False
426,3,1,"(0, 0, 0)",False
427,1,7,"(0, 0, 0)",False
427,2,1,"(0, 0, 0)",False
427,3,4,"(0, 0, 0)",False
428,1,3,"(0, 0, 0)",False
428,2,1,"(0, 0, 0)",False
429,1,5,"(0, 0, 0)",False
429,2,5,"(0, 0, 0)",False
430,1,1,"(0, 0, 0)",False
430,2,7,"(0, 0, 0)",False
431,1,5,"(0, 0, 0)",False
431,2,3,"(0, 0, 0)",False
432,1,0,"(0, 0, 0)",False
432,2,3,"(0, 0, 0)",False
433,1,2,"(0, 0, 0)",False
433,2,4,"(0, 0, 0)",False
434,1,7,"(0, 0, 0)",False
434,2,3,"(0, 0, 0)",False
434,3,1,"(0, 0, 0)",False
434,4,4,"(0, 0, 0)",False
435,1,2,"(0, 0, 0)",False
435,2,0,"(0, 0, 0)",False
436,1,2,"(0, 0, 0)",False
436,2,7,"(0, 0, 0)",False
437,1,5,"(0, 0, 0)",False
437,2,6,"(0, 0, 0)",False
438,1,7,"(0, 0, 0)",False
438,2,3,"(0, 0, 0)",False
438,3,4,"(0, 0, 0)",False
438,4,5,"(0, 0, 0)",False
438,5,4,"(0, 0, 0)",False
439,1,2,"(0, 0, 0)",False
439,2,0,"(0, 0, 0)",False
440,1,4,"(0, 0, 0)",False
440,2,1,"(0, 0, 0)",False
441,1,6,"(0, 0, 0)",False
441,2,6,"(0, 0, 0)",False
442,1,3,"(0, 0, 0)",False
442,2,6,"(0, 0, 0)",False
443,1,1,"(0, 0, 0)",False
443,2,5,"(0, 0, 0)",False
444,1,3,"(0, 0, 0)",False
444,2,0,"(0, 0, 0)",False
445,1,7,"(0, 0, 0)",False
445,2,2,"(0, 0, 0)",False
446,1,0,"(0, 0, 0)",False
446,2,7,"(0, 0, 0)",False
446,3,1,"(0, 0, 0)",False
447,1,3,"(0, 0, 0)",False
447,2,2,"(0, 0, 0)",False
447,3,7,"(0, 0, 0)",False
448,1,6,"(0, 0, 0)",False
448,2,2,"(0, 0, 0)",False
449,1,6,"(0, 0, 0)",False
449,2,6,"(0, 0, 0)",False
449,3,5,"(0, 0, 0)",False
450,1,1,"(0, 0, 0)",False
450,2,3,"(0, 0, 0)",False
451,1,5,"(0, 0, 0)",False
451,2,1,"(0, 0, 0)",False
452,1,4,"(0, 0, 0)",False
452,2,6,"(0, 0, 0)",False
453,1,7,"(0, 0, 0)",False
453,2,3,"(0, 0, 0)",False
454,1,3,"(0, 0, 0)",False
454,2,2,"(0, 0, 0)",False
455,1,7,"(0, 0, 0)",False
455,2,1,"(0, 0, 0)",False
455,3,6,"(0, 0, 0)",False
456,1,0,"(0, 0, 0)",False
456,2,3,"(0, 0, 0)",False
457,1,2,"(0, 0, 0)",False
457,2,1,"(0, 0, 0)",False
458,1,5,"(0, 0, 0)",False
458,2,4,"(0, 0, 0)",False
459,1,6,"(0, 0, 0)",False
459,2,4,"(0, 0, 0)",False
459,3,0,"(0, 0, 0)",False
460,1,0,"(0, 0, 0)",False
460,2,6,"(0, 0, 0)",False
461,1,7,"(0, 0, 0)",False
461,2,5,"(0, 0, 0)",False
462,1,5,"(0, 0, 0)",False
462,2,3,"(0, 0, 0)",False
463,1,5,"(0, 0, 0)",False
463,2,2,"(0, 0, 0)",False
464,1,5,"(0, 0, 0)",False
464,2,3,"(0, 0, 0)",False
465,1,7,"(0, 0, 0)",False
465,2,6,"(0, 0, 0)",False
466,1,4,"(0, 0, 0)",False
466,2,4,"(0, 0, 0)",False
467,1,2,"(0, 0, 0)",False
467,2,3,"(0, 0, 0)",False
467,3,7,"(0, 0, 0)",False
468,1,2,"(0, 0, 0)",False
468,2,5,"(0, 0, 0)",False
469,1,1,"(0, 0, 0)",False
469,2,3,"(0, 0, 0)",False
469,3,2,"(0, 0, 0)",False
470,1,1,"(0, 0, 0)",False
470,2,4,"(0, 0, 0)",False
471,1,0,"(0, 0, 0)",False
471,2,5,"(0, 0, 0)",False
472,1,0,"(0, 0, 0)",False
472,2,4,"(0, 0, 0)",False
472,3,3,"(0, 0, 0)",False
473,1,2,"(0, 0, 0)",False
473,2,7,"(0, 0, 0)",False
474,1,2,"(0, 0, 0)",False
474,2,1,"(0, 0, 0)",False
475,1,4,"(0, 0, 0)",False
475,2,3,"(0, 0, 0)",False
476,1,1,"(0, 0, 0)",False
476,2,0,"(0, 0, 0)",False
477,1,7,"(0, 0, 0)",False
477,2,3,"(0, 0, 0)",False
478,1,6,"(0, 0, 0)",False
478,2,2,"(0, 0, 0)",False
479,1,2,"(0, 0, 0)",False
479,2,5,"(0, 0, 0)",False
480,1,6,"(0, 0, 0)",False
480,2,0,"(0, 0, 0)",False
481,1,4,"(0, 0, 0)",False
481,2,1,"(0, 0, 0)",False
481,3,7,"(0, 0, 0)",False
482,1,0,"(0, 0, 0)",False
482,2,4,"(0, 0, 0)",False
482,3,2,"(0, 0, 0)",False
483,1,2,"(0, 0, 0)",False
483,2,0,"(0, 0, 0)",False
484,1,6,"(0, 0, 0)",False
484,2,4,"(0, 0, 0)",False
485,1,4,"(0, 0, 0)",False
485,2,6,"(0, 0, 0)",False
486,1,2,"(0, 0, 0)",False
486,2,7,"(0, 0, 0)",False
486,3,1,"(0, 0, 0)",False
487,1,1,"(0, 0, 0)",False
487,2,0,"(0, 0, 0)",False
488,1,4,"(0, 0, 0)",False
488,2,3,"(0, 0, 0)",False
489,1,4,"(0, 0, 0)",False
489,2,0,"(0, 0, 0)",False
490,1,5,"(0, 0, 0)",False
490,2,5,"(0, 0, 0)",False
