sta_code,box_id,sku_code,position,rotation,utilization,is_rotated,rotation_type,error
BSIN2309024602,35x23x13,CK6021-904,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,52.97658862876254180602006689,True,0,
BSIN2309024602,35x23x13,FB4496-300,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
BSIN2309024684,37x26x13,DX5089-103,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,53.73420758036142651527266912,True,0,
BSIN2309024684,37x26x13,DX5089-103,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,53.73420758036142651527266912,True,0,
BSIN2309024684,37x26x13,FB8914-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309024689,35x23x13,DV3853-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
BSIN2309024689,35x23x13,DX9655-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,80.72623029144768275203057812,True,0,
BSIN2309024790,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309024790,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309024790,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309024790,40x28x16,FB9948-905,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.0312500,True,0,
BSIN2309024790,40x28x16,FB9948-905,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.0312500,True,0,
BSIN2309024917,35x23x13,BV2667-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
BSIN2309024917,35x23x13,BV2667-010,"[Decimal('0'), Decimal('13'), Decimal('0')]",5.0,0,True,5,
BSIN2309024917,35x23x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.77161968466316292403248925,True,0,
BSIN2309024917,35x23x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.77161968466316292403248925,True,0,
BSIN2309024917,35x23x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.77161968466316292403248925,True,0,
BSIN2309024970,37x26x13,CT2405-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309024970,42x30x18,DX2686-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.14109347442680776014109347,True,0,
BSIN2309024970,42x30x18,DO7391-133,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,10.14109347442680776014109347,True,0,
BSIN2309025236,35x23x13,DR5095-973,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,50.43478260869565217391304348,True,0,
BSIN2309025236,35x23x13,DR5095-973,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,50.43478260869565217391304348,True,0,
BSIN2309025236,35x23x13,DR5095-973,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,50.43478260869565217391304348,True,0,
BSIN2309025236,35x23x13,CZ1884-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
BSIN2309025236,35x23x13,DH9522-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
BSIN2309025236,35x23x13,DH9522-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
BSIN2309025729,35x23x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.77161968466316292403248925,True,0,
BSIN2309025729,35x23x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.77161968466316292403248925,True,0,
BSIN2309025729,42x30x18,BV2667-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.22927689594356261022927690,True,0,
BSIN2309025782,35x23x13,BV2667-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.013377926421404682274247492,True,0,
BSIN2309025782,37x26x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309025782,37x26x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309025782,37x26x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309025884,37x26x13,DX5590-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309025884,40x28x16,CU6589-247,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.7500,True,0,
BSIN2309025884,40x28x16,CU6589-247,"[Decimal('0'), Decimal('0'), Decimal('4')]",0.0,33.7500,True,0,
BSIN2309025912,35x23x13,DX0524-012,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,57.39130434782608695652173913,True,0,
BSIN2309025912,35x23x13,DQ9624-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,57.39130434782608695652173913,True,0,
BSIN2309025912,35x23x13,FJ5437-133,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,83.24892498805542283803153368,True,0,
BSIN2309025912,35x23x13,DX5939-102,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.77161968466316292403248925,True,0,
BSIN2309026196,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,54.46727185857620640229335882,True,0,
BSIN2309026196,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,54.46727185857620640229335882,True,0,
BSIN2309026196,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,54.46727185857620640229335882,True,0,
BSIN2309026196,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,54.46727185857620640229335882,True,0,
BSIN2309026196,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,54.46727185857620640229335882,True,0,
BSIN2309026196,37x26x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,28.78618263233647849032464417,True,0,
BSIN2309026627,35x23x13,DX5590-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
BSIN2309026627,37x26x13,DQ7817-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,50.66368143291220214297137374,True,0,
BSIN2309026627,37x26x13,DQ7817-010,"[Decimal('0'), Decimal('0'), Decimal('4')]",0.0,50.66368143291220214297137374,True,0,
BSIN2309026665,35x23x13,DD1989-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,7.692307692307692307692307692,True,0,
BSIN2309026665,37x26x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309026665,37x26x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309026680,35x23x13,DH3162-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.44290492116579073100812231,True,0,
BSIN2309026680,35x23x13,HA6950-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.44290492116579073100812231,True,0,
BSIN2309026695,37x26x13,DA2123-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,39.98080921157844234767311690,True,0,
BSIN2309026695,37x26x13,DZ5485-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,96.15384615384615384615384615,True,0,
BSIN2309026722,35x23x13,DD2795-103,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,35.31772575250836120401337793,True,0,
BSIN2309026722,37x26x13,FJ7684-151,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,84.82328482328482328482328482,True,0,
BSIN2309026722,37x26x13,FJ7684-151,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,84.82328482328482328482328482,True,0,
BSIN2309026759,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026759,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026759,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026759,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026759,52x40x17,DA2123-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,24.25056561085972850678733032,True,0,
BSIN2309026762,37x26x13,DM0211-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,79.44986406524868063329601791,True,0,
BSIN2309026762,37x26x13,DM0211-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,79.44986406524868063329601791,True,0,
BSIN2309026762,37x26x13,DM0211-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,79.44986406524868063329601791,True,0,
BSIN2309026762,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
BSIN2309026820,37x26x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,28.78618263233647849032464417,True,0,
BSIN2309026820,37x26x13,DZ5485-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,96.15384615384615384615384615,True,0,
BSIN2309026820,37x26x13,DZ5485-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,96.15384615384615384615384615,True,0,
BSIN2309026906,37x26x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,28.78618263233647849032464417,True,0,
BSIN2309026906,37x26x13,DZ5485-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,96.15384615384615384615384615,True,0,
BSIN2309026906,37x26x13,DZ5485-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,96.15384615384615384615384615,True,0,
BSIN2309026908,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026908,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026908,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026908,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309026908,52x40x17,DA2123-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,24.25056561085972850678733032,True,0,
BSIN2309026909,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309026909,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309026909,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309026909,40x28x16,SX7677-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,37.500,True,0,
BSIN2309026915,35x23x13,FJ2039-060,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,73.84615384615384615384615385,True,0,
BSIN2309026915,37x26x13,DD8428-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,7.396449704142011834319526627,True,0,
BSIN2309026973,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309026973,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309026973,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309026973,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
BSIN2309027139,35x23x13,FJ0698-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309027139,42x30x18,DX0188-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,20.45855379188712522045855379,True,0,
BSIN2309027247,37x26x13,DZ5485-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,96.15384615384615384615384615,True,0,
BSIN2309027247,52x40x17,DA2123-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,24.25056561085972850678733032,True,0,
BSIN2309027352,35x23x13,AC2285-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.47061634018155757286192069,True,0,
BSIN2309027352,35x23x13,DC0774-501,"[Decimal('0'), Decimal('0'), Decimal('2')]",0.0,75.47061634018155757286192069,True,0,
BSIN2309027352,35x23x13,DV0834-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
BSIN2309027625,35x23x13,DV0831-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,69.37410415671285236502627807,True,0,
BSIN2309027625,42x30x18,DV9345-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.986772486772486772486772487,True,0,
BSIN2309027693,37x26x13,DJ4891-061,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,79.44986406524868063329601791,True,0,
BSIN2309027693,42x30x18,DO9661-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.22927689594356261022927690,True,0,
BSIN2309027704,35x23x13,CJ4457-072,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,6.765408504538939321548017200,True,0,
BSIN2309027704,35x23x13,CJ4457-410,"[Decimal('12'), Decimal('0'), Decimal('0')]",0.0,6.765408504538939321548017200,True,0,
BSIN2309027704,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309027704,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309027704,37x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
BSIN2309027704,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
BSIN2309027712,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309027712,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309027712,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.37037037037037037037037037,True,0,
BSIN2309027712,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('6')]",0.0,30.37037037037037037037037037,True,0,
BSIN2309027713,35x23x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.25370281892021022455805065,True,0,
BSIN2309027713,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
BSIN2309027713,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
BSIN2309027713,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
BSIN2309027826,35x23x13,DD1989-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,7.692307692307692307692307692,True,0,
BSIN2309027826,37x26x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309027826,37x26x13,DV0787-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
BSIN2309027896,35x23x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,32.10702341137123745819397993,True,0,
BSIN2309027896,35x23x13,DD9535-007,"[Decimal('0'), Decimal('10'), Decimal('0')]",0.0,32.10702341137123745819397993,True,0,
BSIN2309027896,35x23x13,DD9535-007,"[Decimal('14'), Decimal('0'), Decimal('0')]",0.0,32.10702341137123745819397993,True,0,
BSIN2309027896,35x23x13,DD9535-007,"[Decimal('28'), Decimal('0'), Decimal('0')]",4.0,32.10702341137123745819397993,True,4,
BSIN2309027896,52x40x17,DA2123-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,24.25056561085972850678733032,True,0,
BSIN2309027898,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
BSIN2309027898,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
BSIN2309027898,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.37037037037037037037037037,True,0,
BSIN2309027898,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('6')]",0.0,30.37037037037037037037037037,True,0,
BSIN2309027949,35x23x13,DJ6013-602,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,77.97419971333014811275680841,True,0,
BSIN2309027949,35x23x13,DJ6013-602,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,77.97419971333014811275680841,True,0,
BSIN2309027949,42x30x18,SX7677-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.55555555555555555555555556,True,0,
BSIN2309027974,35x23x13,DJ9946-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.67224080267558528428093645,True,0,
BSIN2309027974,35x23x13,DJ9946-100,"[Decimal('14'), Decimal('0'), Decimal('0')]",0.0,21.67224080267558528428093645,True,0,
BSIN2309027974,35x23x13,DJ9946-100,"[Decimal('28'), Decimal('0'), Decimal('0')]",4.0,21.67224080267558528428093645,True,4,
BSIN2309027974,35x23x13,DH9796-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,42.04491161012900143334925944,True,0,
BSIN2309028016,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,77.05685618729096989966555184,True,0,
BSIN2309028016,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,77.05685618729096989966555184,True,0,
BSIN2309028016,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,77.05685618729096989966555184,True,0,
BSIN2309028016,40x28x16,CK6366-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.12500,True,0,
BSIN2309028068,35x23x13,DM0211-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
BSIN2309028068,40x28x16,CU6589-247,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,16.87500,True,0,
BSIN2309028148,35x23x13,DQ3989-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,92.30769230769230769230769231,True,0,
BSIN2309028148,40x28x16,DM1727-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.60714285714285714285714286,True,0,
BSIN2309028148,40x28x16,DM1727-100,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,11.60714285714285714285714286,True,0,
BSIN2309028258,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028258,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028258,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028258,40x28x16,CK6366-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.12500,True,0,
BSIN2309028374,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309028374,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309028374,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
BSIN2309028374,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
BSIN2309028429,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
BSIN2309028429,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
BSIN2309028674,35x23x13,SX7676-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,63.06736741519350215002388915,True,0,
BSIN2309028674,35x23x13,SX7676-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,63.06736741519350215002388915,True,0,
BSIN2309028674,35x23x13,DQ8423-014,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
BSIN2309028674,35x23x13,DQ8423-014,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
BSIN2309028674,35x23x13,DQ8423-014,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
BSIN2309028674,35x23x13,DQ8423-014,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
BSIN2309028720,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028720,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028720,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028720,40x28x16,CK6366-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.12500,True,0,
BSIN2309028767,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028767,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028767,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028767,40x28x16,CK6366-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.12500,True,0,
BSIN2309028852,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028852,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028852,35x23x13,CZ0326-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.27185857620640229335881510,True,0,
BSIN2309028852,40x28x16,CK6366-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.12500,True,0,
BSIN2309028934,35x23x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.25370281892021022455805065,True,0,
BSIN2309028934,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
BSIN2309028934,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
BSIN2309028934,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
